"","CapturedExperienceId","c1_BootToReadyForCredentials","c2_CredentialsEnteredToDesktop","c3_DesktopToIdle","totaltime","rounded_totaltime"
"5466",299694,169.8061747,94.8962339,1.9,266.6024086,267
"5467",299695,196.5118936,70.6780047,1.9,269.0898983,269
"5468",299696,162.8992092,37.3211367,1.9,202.1203459,202
"5469",299698,135.4102766,85.960316,1.9,223.2705926,223
"5470",299699,218.6594583,26.8679864000001,1.9,247.4274447,247
"5472",299701,326.0972258,39.3997189,1.9,367.3969447,367
"5473",299702,195.0079798,47.1319145,1.9,244.0398943,244
"5474",299703,126.8493957,45.2381615,1.9,173.9875572,174
"5475",299704,179.6905492,129.4058629,1.9,310.9964121,311
"5476",299705,79.2441734,28.1832124,1.9,109.3273858,109
"5478",299707,176.4284461,28.8710426,1.9,207.1994887,207
"5479",299708,96.6109712,45.4202032,1.9,143.9311744,144
"5480",299709,148.4092329,104.5086374,1.9,254.8178703,255
"5488",299717,84.1704112,15.6321004,1.9,101.7025116,102
"5490",299719,84.6912108,16.3112279,1.9,102.9024387,103
"5492",299721,90.2565832,19.2516293,9,118.5082125,119
"5496",299726,74.8363947,30.4399268,1.9,107.1763215,107
"5497",299727,86.9326927,44.7296002,8.7,140.3622929,140
"5500",299731,153.3032112,37.2389964,90,280.5422076,281
"5502",299737,66.3274695,14.0529605,29.5,109.88043,110
"5503",299738,87.8615092,49.1712681999998,35,172.0327774,172
"5505",299740,214.5773263,24.4256561,90,329.0029824,329
"5508",299744,68.360038,21.7836299,1.9,92.0436679,92
"5509",299746,150.7836286,35.0923554,1.9,187.775984,188
"5511",299748,116.981902,57.1685944,90,264.1504964,264
"5513",299750,76.4854552,13.3944131,1.9,91.7798683,92
"5531",299781,122.6456761,127.6980543,1.9,252.2437304,252
"5532",299783,268.9094625,56.1560155,1.9,326.965478,327
"5543",299841,114.3571541,26.862223,22.9,164.1193771,164
"5544",299849,64.8008092,19.2857622,90,174.0865714,174
"5554",299877,150.96956,21.9878477,1.9,174.8574077,175
"5555",299878,115.8618473,65.1377782,1.9,182.8996255,183
"5560",299884,147.2309779,59.177591,1.9,208.3085689,208
"5563",299887,183.6609814,50.6185198,1.9,236.1795012,236
"5564",299888,52.9526227,13.8748896,1.9,68.7275123,69
"5565",299889,121.5581503,27.902889,1.9,151.3610393,151
"5567",299893,192.1686627,46.0599982,1.9,240.1286609,240
"5568",299894,73.2831686,61.0217713,1.9,136.2049399,136
"5569",299895,103.8486777,79.3156379,1.9,185.0643156,185
"5571",299897,73.9464724,28.0347476,1.9,103.88122,104
"5572",299898,128.2480723,35.7360556,1.9,165.8841279,166
"5575",299901,113.9529574,23.5554600999999,1.9,139.4084175,139
"5576",299902,138.4325004,34.0356626,1.9,174.368163,174
"5577",299903,106.8448887,55.1326721,83.0173685,244.9949293,245
"5583",299916,197.2384899,20.6263777,90,307.8648676,308
"5584",299919,43.868576,19.3766012,1.9,65.1451772,65
"5586",299923,140.5332883,66.0508036,1.9,208.4840919,208
"5588",299926,93.2537118,25.6381287,1.9,120.7918405,121
"5590",299930,87.6968604,41.432527,1.9,131.0293874,131
"5593",299938,212.3034403,40.6065217999999,19.4,272.3099621,272
"5595",299942,119.4409262,40.4324885,1.9,161.7734147,162
"5598",299945,112.0953649,28.8705846,1.9,142.8659495,143
"5599",299946,118.0185538,67.9046303,1.9,187.8231841,188
"5602",299950,90.7899935,17.9516688999997,1.9,110.6416624,111
"5630",299987,77.6896985,19.148784,90,186.8384825,187
"5633",299991,84.689664,35.4705922,1.9,122.0602562,122
"5634",299993,271.5896316,20.748713,90,382.3383446,382
"5643",300019,170.6738359,42.8982778999999,1.9,215.4721138,215
"5644",300020,278.0776803,70.3438691000001,1.9,350.3215494,350
"5645",300022,242.4974275,62.7943845,1.9,307.191812,307
"5646",300023,192.5261852,67.7821076,1.9,262.2082928,262
"5647",300024,187.8830959,63.4047549,1.9,253.1878508,253
"5660",300040,126.2920729,79.4047658,1.9,207.5968387,208
"5666",300049,122.1529155,29.4864083,1.9,153.5393238,154
"5668",300051,104.0085446,28.3523641,1.9,134.2609087,134
"5677",300062,253.6511844,39.9409182,1.9,295.4921026,295
"5679",300068,98.227399,49.7386152,90,237.9660142,238
"5682",300071,107.8096226,49.9500724,90,247.759695,248
"5685",300081,79.7107326,14.366258,1.9,95.9769906,96
"5686",300082,201.2301796,21.7713131,1.9,224.9014927,225
"5688",300084,103.4526481,25.3764766,1.9,130.7291247,131
"5689",300085,211.1643542,14.440659,1.9,227.5050132,228
"5697",300099,191.2871769,27.5517668,1.9,220.7389437,221
"5698",300101,108.2465834,24.1741292,9.2,141.6207126,142
"5700",300104,120.6157701,71.7741135,1.9,194.2898836,194
"5706",300113,114.7173257,45.5163227,1.9,162.1336484,162
"5709",300131,122.4979308,23.9621627,1.9,148.3600935,148
"5712",300136,46.1173761,14.3363675000001,1.9,62.3537436000001,62
"5715",300139,133.7875443,39.6039383,1.9,175.2914826,175
"5717",300142,69.0351026,62.9120370999999,20.9,152.8471397,153
"5723",300152,156.4794449,48.6427283999997,5.2,210.3221733,210
"5724",300155,60.046415,15.6345536,51.3,126.9809686,127
"5725",300160,240.4443163,60.7866573,1.9,303.1309736,303
"5727",300162,111.4624693,46.995552,31.2,189.6580213,190
"5736",300172,193.0520587,20.2784685,1.9,215.2305272,215
"5738",300176,129.8796603,35.0383796,1.9,166.8180399,167
"5742",300183,78.3496529,25.6310439,38.9,142.8806968,143
"5749",300191,33.0827233,33.9475004,1.9,68.9302237,69
"5751",300193,111.4973272,43.2304623,1.9,156.6277895,157
"5752",300194,71.2051475,17.8213218,1.9,90.9264693,91
"5753",300195,108.888405,52.7104644,1.9,163.4988694,163
"5754",300198,73.3188841,15.4295738,1.9,90.6484579,91
"5755",300199,79.7732849,16.9061448,1.9,98.5794297,99
"5756",300201,119.5499719,21.1251265,1.9,142.5750984,143
"5757",300202,108.3845107,52.2164479,1.9,162.5009586,163
"5768",300222,83.8478848,25.677233,1.9,111.4251178,111
"5773",300229,82.6164276,25.6494702,1.9,110.1658978,110
"5775",300231,80.2161251,24.8727077,1.9,106.9888328,107
"5779",300235,66.5052663,59.371594,1.9,127.7768603,128
"5780",300236,109.6387175,24.3672968,1.9,135.9060143,136
"5781",300237,127.1078577,32.0768522999999,1.9,161.08471,161
"5783",300239,106.8573749,18.2862586,15.2,140.3436335,140
"5784",300240,93.2368504,37.8931931,1.9,133.0300435,133
"5787",300243,72.548703,25.0012347,1.9,99.4499377,99
"5789",300245,96.00639,46.9301696,1.9,144.8365596,145
"5790",300246,63.3512726,22.6318459,1.9,87.8831185,88
"5791",300247,87.3803679,47.4287992,1.9,136.7091671,137
"5792",300248,91.0962993,50.807764,1.9,143.8040633,144
"5793",300249,67.9124693,31.9469659,1.9,101.7594352,102
"5794",300250,244.8456683,165.3379636,1.9,412.0836319,412
"5796",300253,88.226969,30.0966546,1.9,120.2236236,120
"5799",300256,242.094744,32.458497,1.9,276.453241,276
"5800",300257,96.958982,66.4168214,1.9,165.2758034,165
"5802",300261,22.8224653,60.4949012,1.9,85.2173665,85
"5806",300266,80.1827865,14.3858502,1.9,96.4686367,96
"5809",300269,252.1643448,17.7576617,1.9,271.8220065,272
"5813",300274,88.4479799,45.9093099,6.2,140.5572898,141
"5815",300278,120.5015738,50.3335997,90,260.8351735,261
"5816",300279,76.1945109,39.923173,1.2,117.3176839,117
"5817",300280,63.2978729,44.9574359,1.9,110.1553088,110
"5819",300283,58.649445,41.2652363,1.9,101.8146813,102
"5821",300286,88.5851464,48.2796658,0.800000000000001,137.6648122,138
"5834",300304,111.4607377,48.8910375,1.9,162.2517752,162
"5856",300331,262.6089425,19.7840041,1.9,284.2929466,284
"5862",300337,80.4161393,15.2100139,1.9,97.5261532,98
"5865",300340,95.2310551,53.6646577,1.9,150.7957128,151
"5866",300341,114.8985715,25.2880497,1.9,142.0866212,142
"5868",300344,95.6410269,23.3960713,1.9,120.9370982,121
"5869",300345,225.8689338,40.841889,28.1,294.8108228,295
"5870",300346,93.0141615,17.7070568,1.9,112.6212183,113
"5871",300347,92.0789373,37.891218,90,219.9701553,220
"5872",300348,60.5526562,16.8097806,1.9,79.2624368,79
"5875",300354,77.7989463,16.5772359,5.3,99.6761822,100
"5877",300356,70.2806518,22.0780475,1.9,94.2586993,94
"5879",300358,64.0474942,20.4107362,1.9,86.3582304,86
"5880",300359,121.7476608,93.8744473,81.9773611649999,297.599469265,298
"5882",300362,50.4693187,10.7367616,13.1,74.3060803,74
"5883",300363,99.1851336,49.0607562,1.9,150.1458898,150
"5886",300366,83.9168862,22.3157475,1.9,108.1326337,108
"5887",300367,66.7807731,13.8379557,1.9,82.5187288,83
"5890",300371,86.3526685,44.5784929,1.9,132.8311614,133
"5891",300372,36.50209,15.4463274,1.9,53.8484174,54
"5892",300373,66.4128981,28.6370223,1.9,96.9499204,97
"5893",300374,95.9904922,52.4871159,1.9,150.3776081,150
"5894",300375,56.0305257,18.8254363,1.9,76.755962,77
"5895",300376,97.7192823,18.9326605,1.9,118.5519428,119
"5899",300380,112.5153983,20.8984229,1.9,135.3138212,135
"5900",300381,99.9747217,24.2857266,1.9,126.1604483,126
"5901",300382,95.5223642,7.21623249999999,1.9,104.6385967,105
"5902",300383,26.9751024,25.0827171,1.9,53.9578195,54
"5903",300384,57.5833766,30.9516105,1.9,90.4349871,90
"5904",300385,63.9484644,31.2957758,1.9,97.1442402,97
"5905",300386,70.86569,30.435598,1.9,103.201288,103
"5906",300387,87.8400054,18.3090538,1.9,108.0490592,108
"5909",300390,77.9650809,7.005316,1.9,86.8703969,87
"5910",300391,43.5357207,23.1245126,1.9,68.5602333,69
"5911",300392,87.9921909,23.0565634,1.9,112.9487543,113
"5912",300393,102.4977188,39.9146496,1.9,144.3123684,144
"5913",300394,134.6762322,48.5136014,1.9,185.0898336,185
"5916",300398,97.5028925,36.9950403,90,224.4979328,224
"5920",300403,197.0133003,40.6335482999998,82.5,320.1468486,320
"5921",300404,118.8854325,33.9242536,1.9,154.7096861,155
"5924",300412,66.3330129,24.6639882,17.2,108.1970011,108
"5929",300421,69.8313277,19.1724829,5.9,94.9038106,95
"5940",300433,111.9830134,17.2327529,7.8,137.0157663,137
"5950",300444,96.4972863,35.3573518,1.9,133.7546381,134
"5951",300445,87.3053879,34.4350259,1.9,123.6404138,124
"5952",300446,99.9466688,24.0300623,1.9,125.8767311,126
"5967",300461,277.6608696,29.5021225,1.9,309.0629921,309
"5968",300462,89.5667604,23.1629306,1.9,114.629691,115
"5969",300463,89.6366851,50.3934843,1.9,141.9301694,142
"5971",300469,107.6424467,28.5370233,1.9,138.07947,138
"5973",300471,291.2049867,117.1246012,1.9,410.2295879,410
"5974",300472,96.5508719,71.9491885,1.9,170.4000604,170
"5975",300474,71.7690531,12.8014096,1.9,86.4704627,86
"5977",300476,167.2407436,26.8183565,1.9,195.9591001,196
"5979",300478,79.6356538,22.5997304,1.9,104.1353842,104
"5980",300479,178.810965,30.2516616,1.9,210.9626266,211
"5981",300480,210.7784709,59.0815494999999,1.9,271.7600204,272
"5982",300481,118.2281729,48.6071588,1.9,168.7353317,169
"5983",300482,235.2336594,84.3186800000001,1.9,321.4523394,321
"5985",300484,334.7493533,55.241359,1.9,391.8907123,392
"5986",300485,156.2984031,34.5158237,1.9,192.7142268,193
"5987",300486,121.3228693,28.4158657,1.9,151.638735,152
"5989",300488,131.2665824,72.3160438,1.9,205.4826262,205
"5991",300490,89.3055291,51.0172705,1.9,142.2227996,142
"5994",300493,99.6734146,46.1912916,1.9,147.7647062,148
"5995",300494,96.0260134,78.4292475,90,264.4552609,264
"5998",300497,253.4829876,29.367107,1.9,284.7500946,285
"6000",300499,63.1051277,14.3806148,1.9,79.3857425,79
"6002",300501,79.4045376,119.0570318,1.9,200.3615694,200
"6010",300510,66.9459423,63.7742957,1.9,132.620238,133
"6011",300511,40.4960099,59.1550999,1.9,101.5511098,102
"6012",300512,59.9302275,47.3831521999999,1.9,109.2133797,109
"6014",300514,95.4408074,59.9546353,45,200.3954427,200
"6022",300523,85.4828687,27.452538,1.9,114.8354067,115
"6024",300526,53.0608067,20.2590763,67.4,140.719883,141
"6031",300537,88.6645112,24.7371625,1.9,115.3016737,115
"6034",300545,117.3704173,111.1975094,90,318.5679267,319
"6038",300550,165.1235644,125.2988906,1.9,292.322455,292
"6046",300564,88.1633912,14.7226049,18.8,121.6859961,122
"6048",300578,22.6486681,91.8887579,1.9,116.437426,116
"6051",300617,200.1750545,195.7224984,51.6,447.4975529,447
"6056",300667,66.1310319,21.8155721,1.9,89.846604,90
"6057",300673,216.358611,18.5669765,1.9,236.8255875,237
"6058",300681,118.8569172,33.4452571,1.9,154.2021743,154
"6059",300685,145.7495401,23.0801199,1.9,170.72966,171
"6062",300689,120.140914,21.4387395,1.9,143.4796535,143
"6063",300690,205.8132401,22.4052589,1.9,230.118499,230
"6064",300691,115.5962051,25.2951853999999,1.9,142.7913905,143
"6065",300692,113.4438427,24.1898129,1.9,139.5336556,140
"6067",300694,340.034351,36.3953592,1.9,378.3297102,378
"6068",300697,111.047485,59.652178,1.9,172.599663,173
"6069",300698,108.3953997,54.612281,1.9,164.9076807,165
"6071",300702,182.36396,24.7604209,1.9,209.0243809,209
"6073",300704,75.5310459,21.973072,1.9,99.4041179,99
"6076",300707,154.3390945,60.2264944000001,1.9,216.4655889,216
"6078",300709,217.9603091,19.3315838,1.9,239.1918929,239
"6088",300720,104.313313,53.0576271,1.9,159.2709401,159
"6090",300723,99.1959615,17.6951657,1.9,118.7911272,119
"6091",300724,81.2991953,14.3965285,1.9,97.5957238,98
"6092",300725,86.6823173,20.2744896,1.9,108.8568069,109
"6093",300726,90.4492367,27.7335485,1.9,120.0827852,120
"6094",300728,89.5576311,20.794661,15.1,125.4522921,125
"6095",300741,73.688098,23.3479389,1.9,98.9360369,99
"6096",300742,91.6804018,44.6175924,20.1,156.3979942,156
"6097",300743,90.4359328,58.0390815,1.9,150.3750143,150
"6098",300744,94.436525,42.8392653,1.9,139.1757903,139
"6099",300748,255.8008882,86.0856516,1.9,343.7865398,344
"6100",300749,99.0073278,26.0954477,1.9,127.0027755,127
"6102",300759,79.3193569,15.2863553,1.9,96.5057122,97
"6103",300763,80.1664759,12.9629374,1.9,95.0294133,95
"6104",300765,78.4262188,13.452554,1.9,93.7787728,94
"6105",300766,85.3219997,14.992331,1.9,102.2143307,102
"6106",300767,74.2838466,14.6973949,1.9,90.8812415,91
"6107",300769,74.2328637,21.9629526,1.9,98.0958163,98
"6108",300770,89.9036659,14.4913185,1.9,106.2949844,106
"6109",300771,79.8329725,14.8623701,1.9,96.5953426,97
"6110",300772,68.6531873,13.5344474,1.9,84.0876347,84
"6111",300773,85.1092338,16.9508399,1.9,103.9600737,104
"6112",300774,80.2955316,14.981582,1.9,97.1771136,97
"6113",300775,86.1216073,16.371374,1.9,104.3929813,104
"6114",300776,92.2199116,51.7743958,11.3,155.2943074,155
"6115",300777,82.9767886,13.8395194,1.9,98.716308,99
"6116",300778,99.7278988,43.9271806,15.7,159.3550794,159
"6117",300779,89.3561217,17.2888658,1.9,108.5449875,109
"6118",300780,80.1391926,13.3066082,1.9,95.3458008,95
"6119",300781,76.8780134,13.1336251,1.9,91.9116385,92
"6120",300782,80.0846235,14.4524677,1.9,96.4370912,96
"6121",300783,99.7465453,54.0599484,1.9,155.7064937,156
"6122",300784,111.958092,53.9083316,1.9,167.7664236,168
"6123",300785,135.1589488,82.7909589,1.9,219.8499077,220
"6124",300786,122.5298822,35.1210269,15.2,172.8509091,173
"6125",300787,97.4978113,73.6615031,1.9,173.0593144,173
"6126",300788,103.6178687,51.8579423,1.9,157.375811,157
"6127",300789,99.3668327,49.1793061,1.9,150.4461388,150
"6128",300790,112.6887918,55.7919967,1.9,170.3807885,170
"6129",300791,68.6483016,18.4815403,1.9,89.0298419,89
"6130",300792,88.2176134,50.9857134,1.9,141.1033268,141
"6131",300794,103.8497914,47.962426,1.9,153.7122174,154
"6132",300795,90.7498395,48.943009,1.9,141.5928485,142
"6133",300796,70.0115393,25.1674514,1.9,97.0789907,97
"6134",300797,70.430371,25.409495,1.9,97.739866,98
"6135",300798,78.7062384,14.8077377,7,100.5139761,101
"6136",300799,93.8112156,59.0865996,1.9,154.7978152,155
"6137",300800,71.9798833,15.2052232,6.3,93.4851065,93
"6138",300801,75.5578772,13.1879602,6.4,95.1458374,95
"6139",300802,82.6275088,21.2022911,1.9,105.7297999,106
"6140",300803,96.8589266,52.5203513,1.9,151.2792779,151
"6141",300804,56.0629872,24.0374436,1.9,82.0004308,82
"6142",300805,102.7050748,49.7770527,1.9,154.3821275,154
"6144",300807,75.2211166,21.3407084,1.9,98.461825,98
"6145",300808,103.738558,48.7717088,1.9,154.4102668,154
"6146",300809,76.7273417,18.4088271,1.9,97.0361688,97
"6147",300810,90.2263137,42.7911402,1.9,134.9174539,135
"6149",300812,68.7283738,5.6429577,1.9,76.2713315,76
"6150",300813,79.7408362,14.0718418,7,100.812678,101
"6152",300815,108.7268939,56.0565154,1.9,166.6834093,167
"6153",300816,106.4402984,61.1110373,1.9,169.4513357,169
"6154",300817,72.8633833,16.4801293,7.1,96.4435126,96
"6155",300818,124.3946433,117.4333077,90,331.827951,332
"6156",300819,120.891889,46.5160958,1.9,169.3079848,169
"6157",300820,67.5265026,13.8613896,1.9,83.2878922,83
"6158",300821,79.6073877,15.3064441,1.9,96.8138318,97
"6159",300822,55.6867729,18.8397211,1.9,76.426494,76
"6160",300825,73.9658069,13.8384949,12.3,100.1043018,100
"6161",300827,54.5896923,24.3407765,1.9,80.8304688,81
"6162",300828,68.1655017,18.8364811,1.9,88.9019828,89
"6163",300829,73.0578475,14.0826931,1.9,89.0405406,89
"6164",300830,65.5754938,21.0106002,1.9,88.486094,88
"6165",300831,79.6813327,15.7817624,1.9,97.3630951,97
"6166",300833,78.5593508,16.4477654,1.9,96.9071162,97
"6167",300834,80.1668,18.7293922,1.9,100.7961922,101
"6168",300835,104.8365272,45.8610392,1.9,152.5975664,153
"6169",300836,64.4846062,16.9738902,1.9,83.3584964,83
"6170",300837,31.1888184,27.0835116,1.9,60.17233,60
"6171",300838,29.7925137,25.5936685,1.9,57.2861822,57
"6172",300839,31.9697689,26.4631614,1.9,60.3329303,60
"6173",300840,30.5202578,25.9558565,1.9,58.3761143,58
"6174",300841,32.7195555,26.0898617,1.9,60.7094172,61
"6175",300842,31.117207,26.56397,1.9,59.581177,60
"6176",300843,58.9288189,17.304757,1.9,78.1335759,78
"6177",300844,111.7802534,36.686502,1.9,150.3667554,150
"6178",300845,250.2272233,17.3533253,83.2,350.7805486,351
"6179",300846,90.049935,50.5738017,1.9,142.5237367,143
"6180",300847,106.4646373,51.428907,1.9,159.7935443,160
"6181",300848,99.5441955,47.3368448,1.9,148.7810403,149
"6182",300849,100.9578305,48.0076006,1.9,150.8654311,151
"6184",300851,101.4851829,48.1521476,1.9,151.5373305,152
"6185",300852,88.7488812,44.7435543,1.9,135.3924355,135
"6186",300853,61.4573406,19.6888479,1.9,83.0461885,83
"6187",300854,77.9092542,12.9029828,1.9,92.712237,93
"6188",300855,105.7178971,59.7508804,1.9,167.3687775,167
"6189",300856,76.005628,15.273784,4.5,95.779412,96
"6190",300858,137.0221978,37.5522964,1.9,176.4744942,176
"6191",300860,113.9820177,51.2785488,1.9,167.1605665,167
"6192",300862,60.8315598,23.0960604,8.2,92.1276202,92
"6198",300868,71.0163171,12.4300033,1.9,85.3463204,85
"6202",300872,81.9049898,18.0015184,2.9,102.8065082,103
"6203",300877,114.1796191,31.2926263,1.9,147.3722454,147
"6204",300878,65.309656,20.4655767,14.3,100.0752327,100
"6206",300880,73.5711841,13.2452917,1.9,88.7164758,89
"6207",300882,124.3351508,53.6165542,1.9,179.851705,180
"6208",300883,66.7491955,23.8835618,1.9,92.5327573,93
"6209",300884,110.411734,53.0754371,14.3,177.7871711,178
"6210",300886,81.4339691,14.3257227,1.9,97.6596918,98
"6211",300887,166.434073,50.6955535,1.9,219.0296265,219
"6212",300888,85.17671,14.4260493,1.9,101.5027593,102
"6213",300889,76.7040774,17.9386996,1.9,96.542777,97
"6214",300890,72.7736138,13.9233422,1.9,88.596956,89
"6215",300891,91.0109954,47.651417,4.6,143.2624124,143
"6216",300892,95.32563,47.0223456,1.9,144.2479756,144
"6217",300893,76.7962828,18.6702719,1.9,97.3665547,97
"6218",300894,100.9818929,47.8280367,1.9,150.7099296,151
"6219",300895,89.3136243,18.440657,1.9,109.6542813,110
"6220",300896,58.5165141,16.2195369,1.9,76.636051,77
"6222",300899,81.2201917,21.7890594,1.9,104.9092511,105
